track_id,vae_cluster,tsne_1,tsne_2
108023,2,-56.998665,40.949486
108025,2,-60.081352,38.226765
108024,2,-52.99843,37.15862
108026,2,-63.323765,37.30879
108027,2,-52.422516,44.742363
108031,6,-7.961927,-66.314735
108036,0,3.6706102,-32.403458
108037,5,-10.4460945,-11.306218
108038,3,-22.9192,-61.461216
108050,0,-29.827019,17.382189
108049,0,-29.654442,17.03616
108059,0,-27.27282,21.69146
108060,0,-19.240107,17.048174
108155,2,-66.346275,-10.081613
108079,6,7.469555,-74.01331
108230,6,2.3234787,-51.83817
108290,6,14.208169,-49.666515
108297,6,13.097667,-49.967323
108298,6,-2.8526838,-72.214195
108299,0,-12.049294,41.912315
108300,5,20.528664,-25.825598
108301,1,45.64198,-3.3372657
108302,0,4.2902255,-30.701466
108303,0,-3.42702,45.79669
108304,0,-3.904625,49.59161
108305,0,33.316044,39.30355
108307,1,66.56353,-17.248583
108306,0,-1.6751536,43.101414
108308,0,-31.381968,68.18569
108313,2,-55.274307,29.56171
108318,0,-15.748932,46.951
108314,2,-7.0617847,14.259034
108319,4,30.037209,61.45336
108339,6,17.904459,-70.30995
108342,6,42.608932,-51.504032
108341,6,22.931683,-56.075428
108343,6,41.917934,-50.59369
108415,5,73.27304,23.684563
108418,5,-12.450572,-17.8293
108416,5,66.48738,27.413607
108420,5,59.211254,19.94723
108421,5,60.242825,22.615414
108422,5,-12.939592,-16.582127
108423,0,4.0469527,44.63636
108425,6,30.335081,-42.912987
108426,1,23.165167,-3.9833813
108428,1,70.4172,9.634567
108427,5,40.381588,39.59339
108429,5,3.1193936,60.088795
108456,4,10.321286,28.802166
108457,6,13.624279,-38.21462
108459,4,37.077106,-43.886066
108460,6,29.137093,-44.855072
108461,6,-10.231764,-49.292507
108464,3,-60.338936,-19.164427
108471,2,-25.606102,-9.3587055
108472,3,-52.99256,-13.415306
108473,2,-51.181713,41.482967
108474,2,-6.9199414,-77.21089
108475,2,-6.602222,-76.37775
108476,2,-41.511677,43.27694
108477,2,-6.655062,-76.701935
108487,1,36.64464,-27.309944
108478,2,-45.341152,20.613274
108488,6,32.107525,-50.580997
108489,1,32.371258,10.846223
108490,1,50.222805,-30.415321
108491,1,68.4854,-14.659598
108492,1,66.425,-10.608476
108493,1,58.758247,-4.321563
108494,1,51.245575,-24.43737
108496,1,54.200737,-27.908329
108495,1,8.65257,-31.066816
108497,1,58.569393,-3.401978
108498,1,50.81514,-30.911081
108499,1,49.398872,-7.857708
108500,6,62.9688,-29.447155
108502,6,8.629975,-63.63134
108501,1,45.756165,-33.00584
108503,3,22.261333,-35.485493
108504,2,-62.00349,-17.257006
108524,6,-16.546612,-57.18631
108505,2,-61.36738,-16.607368
108525,6,2.5558708,-55.230938
108526,6,-6.387881,-77.55156
108527,1,48.137505,18.198898
108528,6,3.7652948,-48.04434
108529,0,9.811864,-40.497448
108530,1,53.59427,-27.4405
108531,1,64.42446,-28.362885
108532,1,74.48715,14.0959835
108533,5,1.2113396,-20.344906
108745,1,30.110245,-1.0771796
108774,5,51.45286,33.57068
108799,1,47.807163,0.55934995
108808,1,69.2572,19.076687
108809,3,-44.8606,-36.889572
108836,2,-39.3666,18.492794
108812,5,52.464134,27.47069
108837,2,-27.025587,-19.554558
108838,5,43.45003,42.75408
108840,5,36.957268,24.239841
108839,3,-35.1268,-16.952776
108841,2,-67.12794,-10.541534
108842,3,0.48900673,-44.81129
108843,1,28.092682,-19.592897
108845,1,41.60792,-1.3749391
108846,1,61.54436,18.360615
108847,5,-8.967434,-7.5045905
108863,0,5.5728917,45.499016
108864,0,4.62774,33.952744
108865,4,28.144459,64.44751
108866,0,76.037796,13.301551
108867,0,6.266446,34.77272
108868,0,2.9338715,33.752663
108878,2,-40.53872,-13.356885
108879,2,-69.87096,18.821575
108880,6,-2.5829666,-63.219868
108881,2,-24.970984,-9.693219
108882,2,-29.624868,-21.610176
108884,2,-48.80699,38.061844
108883,2,-33.187943,-0.8459079
108885,2,-52.717934,41.01168
108906,4,55.66938,12.028143
108961,1,36.18789,-26.748512
108957,6,18.112461,-68.1042
108962,6,28.329298,-53.407036
108969,5,-9.8210335,-9.992092
108968,3,-22.617428,6.0567393
108967,6,-14.87143,-49.49184
108970,0,-19.553814,9.416374
108992,3,-51.362656,-24.733955
109071,3,-63.893852,-27.774086
109068,0,-26.67023,66.743256
109072,3,-34.344925,-55.257553
109144,0,-40.235954,61.784065
109106,3,-34.74319,-52.24548
109189,2,-64.66405,20.500036
109191,5,47.476753,26.456154
109203,3,-43.55852,-37.069283
109235,3,-37.562084,-48.88989
109276,3,23.440138,-10.274609
109349,6,-3.143183,-70.34572
109350,3,-51.239452,-44.38466
109355,3,-51.472836,-42.295143
109356,3,-29.861465,-51.21514
109357,3,-28.670233,-50.483734
109445,5,-15.090217,73.27749
109447,0,-30.621218,63.600647
109446,5,-14.4128275,77.75342
109448,0,-29.363476,67.22796
109449,0,10.291743,44.74571
109468,3,-46.82189,-43.260216
109450,0,-11.879334,58.613556
109480,0,5.9862776,45.83133
109481,3,-50.27004,-41.400024
109497,3,-50.19897,-41.889946
109535,6,6.1277175,-49.7694
109537,6,31.770027,-56.53744
109538,4,42.676426,-28.299513
109543,2,-64.80308,11.470627
109542,0,31.5632,4.9150553
109548,1,18.443388,8.19823
109670,1,37.928974,-5.064993
109684,1,47.608124,15.268396
109681,1,34.839046,-17.753557
109685,1,10.19828,4.738519
109686,1,33.383774,-17.385334
109711,2,-66.59218,-8.334664
109687,1,64.13313,-14.452411
109712,5,-6.864136,-13.790557
109896,0,-15.153855,58.1714
109900,2,-29.84038,-1.9580795
109901,3,-11.950112,-15.632517
109902,3,-0.6157072,-32.446316
109903,3,-21.396196,-1.2386645
109904,3,-42.683403,-31.9896
109905,3,0.6578881,7.7024846
109925,1,34.326607,-25.47624
109906,1,10.2143345,10.917218
109957,2,-47.021904,-7.816057
109958,2,-4.350785,13.7307005
109960,2,-53.909546,47.196087
109962,0,-46.440434,56.158314
109963,2,-62.007385,24.901602
109971,2,-14.948239,4.738679
109972,2,-43.293713,29.71523
109973,2,-66.444016,-6.806585
109974,2,-41.580544,17.533241
109975,2,19.992228,59.39552
109977,2,-67.02068,-10.741553
109976,2,-29.184961,5.638585
109978,0,-14.982411,62.713573
110070,1,28.100925,-16.11879
110082,1,28.0343,-8.600212
110084,1,64.812454,-11.456018
110085,1,35.84568,-26.240225
110086,1,48.633846,-4.656944
110102,6,39.393425,-61.7526
110104,6,16.585625,-72.30478
110103,6,40.23306,-61.70554
110105,6,15.187356,-71.42573
110106,6,17.060913,-71.01025
110107,4,46.34578,-62.5457
110108,4,45.873146,-62.088974
110109,6,38.955425,-62.932392
110110,6,18.12651,-71.711494
110111,6,18.201359,-71.52837
110166,3,-44.70676,-38.23105
110167,3,-46.1966,-48.44249
110171,2,-25.07042,73.79656
110172,0,-23.485846,70.83286
110204,4,32.3375,56.95145
110206,4,31.925407,55.81547
110205,4,31.53563,56.08779
110207,0,-3.877141,65.45803
110208,4,32.60666,57.78502
110209,0,-4.4189935,63.162388
110259,6,27.770517,-54.578938
68582,2,19.776415,10.569853
68587,2,-35.639503,-7.933643
68592,1,50.299347,9.219462
68600,1,42.39693,-7.629543
68601,3,-52.838993,-27.29084
68680,6,28.27689,-65.916306
68682,2,-58.156525,7.4480176
68683,0,7.4071364,38.980164
68820,3,-51.143124,-42.200764
68821,3,-33.93884,-59.80462
68837,0,-25.166628,28.161413
68838,0,-37.57585,62.288136
68839,0,-40.344536,61.24657
68840,0,-44.442917,58.660053
68841,0,-44.455658,58.625687
68842,0,-44.99008,57.848072
68843,2,-44.974594,58.029305
68844,0,-45.15462,56.061367
68851,4,22.71839,16.355839
68852,4,-12.919764,24.089695
68853,0,-18.04054,23.139132
68854,0,-29.794529,23.148539
68860,0,-29.447084,22.409771
68861,0,-29.670012,22.451538
68862,0,-29.680326,22.869213
68869,2,-69.00197,27.786694
68872,1,66.90838,3.9325805
68875,3,-31.513403,-54.23417
68891,6,6.1165643,-49.573357
68892,5,3.1657002,60.02604
68893,6,-6.540681,-57.342064
68894,5,8.189284,-10.719909
68895,5,57.95026,33.10901
68896,5,20.332243,-20.209467
68897,5,47.309914,45.380444
68898,5,51.759254,41.685314
68899,6,-6.3890367,-47.08544
68909,1,38.39032,-24.409246
69001,3,-52.018814,-39.4518
69002,2,-34.68681,-31.761738
69170,6,15.111661,-71.42217
69181,2,-48.82694,8.640054
69182,5,-43.231304,39.728188
69188,2,-53.569637,4.08358
69193,6,11.619416,-68.35859
69194,3,40.82991,10.82961
69195,1,19.001202,43.78052
69196,5,54.59134,29.071474
69197,1,14.952057,12.9010935
69198,6,8.656788,-58.948368
69199,0,2.2734118,37.2159
69200,1,55.94939,9.29911
69201,3,-8.912918,-29.75693
69202,6,7.6896234,-57.3055
69203,1,21.422447,42.749836
69204,1,48.67726,14.264749
69205,1,64.02269,14.715806
69206,0,7.9626846,45.011124
69207,2,18.390793,24.809437
69208,1,73.48,2.7116776
69209,2,-57.919796,-15.409523
69210,6,5.264582,-51.169186
69211,6,10.274956,-58.215378
69221,0,-21.889248,14.163796
69222,3,-36.681698,-17.683752
69223,3,-8.457507,-24.02299
69303,4,7.7052727,28.128704
69554,1,20.71033,-5.2484283
69555,1,45.61043,-10.276568
69561,1,50.618763,-10.926007
69563,4,40.7979,-31.67346
69564,1,64.47391,-16.822584
69567,2,-9.546155,18.101322
69682,0,-14.994899,38.019085
69723,2,-47.99958,12.355639
69726,3,-49.864487,-21.183943
69727,3,-53.03575,-21.17153
69732,1,26.408073,-26.110975
69744,2,-53.055103,29.470247
69745,2,-57.445312,42.820137
69746,0,-4.4957776,51.7755
69747,1,52.305313,-26.35425
69761,0,-23.702517,26.910654
69762,2,-49.02696,-1.7795532
69763,3,-45.34034,-12.68323
69764,6,-17.66722,-42.14517
69765,3,-44.144154,-12.479861
69766,6,-13.189102,-42.98681
69767,0,-36.11269,65.55858
69768,2,-40.94049,42.87072
69781,3,-15.548344,-15.513877
69784,6,-24.096066,-21.600294
69785,1,33.841877,-10.964244
69787,2,-26.95718,2.268736
69788,5,-38.557983,44.927692
69789,0,-24.209118,-39.902493
69791,6,-1.188318,-59.87699
69792,0,-28.07885,15.922814
69793,2,-34.469006,-9.515206
69798,3,-23.008297,0.41220862
69822,2,7.6877213,62.0848
69823,1,10.772864,-28.692593
69824,1,54.888706,-7.397052
69825,1,47.749233,7.0759287
69826,1,55.45477,-22.815392
69827,1,71.06738,-3.1156356
69828,1,48.82885,-6.600833
69830,5,41.53185,43.444687
69833,1,9.465728,-5.1540637
69904,6,3.4946196,-37.621006
69947,3,-40.545116,-39.800823
69949,3,-35.722816,-42.807064
69985,1,40.612144,15.078929
70002,4,30.21191,64.060326
70005,1,66.427414,4.589666
70174,0,-13.630472,8.842514
70206,1,42.376484,6.7128806
70207,2,-28.65045,-5.488056
70208,1,53.653824,-26.782162
70299,5,22.215092,56.916214
70300,1,28.415905,-8.504166
70301,5,4.9412117,57.580284
70302,5,18.248766,57.454166
70303,1,6.894982,7.886162
70402,2,-59.786983,1.1075366
70403,3,-39.507843,-5.2581406
70409,2,-35.400436,-14.470112
70423,3,-35.040585,-41.36937
70424,3,-11.371354,-14.654214
70425,3,-35.437935,-47.06694
70426,0,-2.1698413,-3.1183803
70654,1,47.972954,11.718759
70655,5,10.631448,55.47299
70657,5,41.05986,31.21839
70660,6,2.4020045,-55.39504
70768,5,52.108795,23.296076
70770,1,39.53553,-30.57131
70772,1,44.721928,18.143578
70773,6,39.642227,-30.84331
70774,6,36.15436,-37.387108
70775,1,61.1344,4.466985
70813,2,-60.38711,-18.824976
70873,0,-24.320286,49.000164
70875,2,-55.163357,33.484936
70878,2,-50.123924,24.596626
70879,2,-40.35293,16.08
71096,2,-46.86766,29.35379
71133,0,-23.300253,-37.499947
71157,1,54.707626,-2.08563
71158,1,61.901543,18.049162
71172,1,36.113037,-24.75518
71173,6,27.17769,-17.995775
71174,6,7.9665055,-57.240635
71175,4,13.869835,0.11694074
71216,1,49.16067,-24.619492
71225,1,55.52303,-24.44666
71228,1,64.34693,15.306943
71230,1,71.8443,-4.061609
71231,1,64.48582,-4.870781
71240,1,59.472202,-24.556248
71241,3,-14.290953,-34.861336
71242,1,39.014416,-18.593102
71243,3,-31.42549,-64.27398
71244,3,-4.6277885,-31.948751
71245,1,46.89122,8.44836
71246,3,-11.400908,-37.03101
71247,1,21.563868,-12.029822
71248,1,52.12384,-21.523378
71249,1,60.643677,-26.688936
71250,1,52.27576,-21.050617
71251,1,44.46733,-18.879858
71252,3,-5.2911506,-32.569386
71253,1,0.69790655,-0.27054745
71254,1,46.210052,-36.436157
71255,1,64.321144,-16.625433
71276,6,-19.887976,-63.901386
71303,3,-47.499573,-49.41383
71304,3,-5.374251,-34.171158
71371,3,-35.80719,-61.807037
71372,3,-32.1926,-63.261772
71420,4,28.096989,14.79551
71503,4,57.77205,-13.272402
71506,6,5.2315874,-70.04853
71507,6,15.38094,-24.452644
71508,6,5.988813,-73.64439
71509,5,0.55514425,-16.992796
71510,6,1.8486588,-59.184
71511,6,3.9254956,-70.29272
71512,6,15.650539,-66.16102
71513,6,9.883014,-69.4567
71514,6,7.970087,-65.70327
71515,5,11.502588,-15.068009
71516,2,-0.30395666,-61.13366
71617,3,-41.994015,-42.53022
71620,3,-43.404613,-43.79202
71622,0,-31.84401,12.310122
71690,1,61.9208,18.349815
71691,1,47.158184,-5.3686004
71692,1,61.579414,18.605276
71693,5,45.087498,33.39493
71694,5,9.259959,-17.73215
71695,5,37.62104,29.220762
71709,6,25.471182,-63.217686
71711,6,-3.0673656,-60.570133
71714,3,-45.828056,-6.8106155
71715,6,-3.7223604,-72.52134
71719,2,-35.279263,-2.7490053
71721,3,-40.071606,-39.08209
71722,0,-3.8829374,45.090252
71822,2,24.730232,9.237809
71884,2,-49.55344,7.080142
71885,2,-48.852283,37.308372
71937,4,36.888393,-44.84049
71938,2,-48.58799,14.428842
72046,1,33.400368,-4.595466
72047,6,29.97365,-47.46913
72050,1,25.966661,-4.254771
72056,6,17.788912,-70.710335
72058,1,7.6140494,-31.16624
72059,2,-46.017212,39.4898
72064,1,43.27013,-34.186592
72067,1,74.82013,-5.9717236
72068,3,13.418681,-25.947218
72069,6,31.939611,-33.310974
72070,1,17.395218,-18.175556
72071,3,-31.910093,-64.98541
72072,3,-33.61361,-62.662056
72073,1,65.593864,1.8080019
72074,5,53.977196,42.406086
72075,5,57.01969,45.09969
72076,3,-49.029778,-38.167652
72129,1,30.73166,-19.43964
72130,1,53.299976,-0.9238368
72131,1,36.17471,-16.441652
72134,5,8.144199,-11.607884
72135,5,48.558697,32.517715
72136,1,41.451508,-0.29342243
72146,1,18.697378,-2.9654772
72149,3,23.302637,-34.12614
72200,1,0.65330833,34.911266
72206,1,36.636017,20.309729
72210,3,-5.506036,-23.185108
72215,1,32.073853,-25.299364
72232,6,23.277401,-61.206715
72233,6,40.746296,-61.558823
72234,6,5.248451,-53.655807
72287,3,-23.840899,7.060665
72288,3,-36.713955,-49.19737
72289,3,-49.091682,-7.0488057
72290,3,-36.819935,-47.785236
72456,2,-53.20965,-19.890335
72468,5,-4.69578,-20.337582
72476,5,27.14589,37.788044
72477,1,43.31836,-24.285322
72513,1,29.541885,-27.023046
72514,6,10.761051,-66.04604
72562,2,8.501668,0.8491612
72565,0,-21.622473,-38.321335
72570,4,10.960084,18.826532
72604,6,35.743076,-56.724686
72605,0,-17.574083,40.461563
72607,0,-17.59696,40.50573
72612,2,-20.217318,31.127825
72738,3,-34.13047,-41.075306
72781,0,17.957964,44.10661
72782,5,-1.6278881,-24.05392
72783,5,45.14489,20.897137
72784,5,51.182835,22.894903
72785,5,10.272948,56.88407
72786,5,40.613567,27.193056
72787,1,52.02607,7.3692966
72788,2,-14.753843,2.1132038
72789,5,12.755333,61.50399
72790,2,-34.55606,-12.87782
72926,2,-66.04349,20.473969
72927,2,-66.133514,19.629055
72928,2,-70.388306,7.108761
72930,2,-66.111015,20.107855
73087,0,-18.203623,38.12887
73099,4,22.467533,49.905575
73100,2,-63.085796,18.96373
73123,6,5.201651,-51.3956
73124,4,-14.507948,23.872196
73125,5,25.408714,-29.336485
73169,0,-12.981517,60.773537
73170,2,-42.450172,44.475952
73171,0,-15.704457,60.86506
73172,0,-21.644075,64.580605
73174,2,-52.83009,7.1984897
73175,2,-46.034554,49.029118
73192,3,-36.88197,-53.777573
73193,3,-37.713554,-53.958992
73306,2,-50.386654,0.48242152
73309,5,-25.531384,-5.0837936
73318,3,-27.899927,-59.06672
73335,5,-20.993633,-10.339378
73340,5,49.250862,46.356533
73341,3,-35.496845,-17.730078
73342,2,-21.302662,-10.351151
73343,5,-20.950987,-10.3717
73344,3,-20.919014,-47.21329
73363,5,6.4699354,-11.359507
73365,6,18.152466,-46.827305
73366,0,9.047317,-35.703423
73367,6,20.4684,-55.1527
73368,5,7.4375887,-15.767204
73369,6,-30.092491,-34.77182
73370,5,20.411404,-25.272104
73371,2,-33.026863,-9.889075
73372,5,-0.82112986,-7.2404666
73465,6,16.280354,-40.80228
73466,5,53.547005,40.113224
73467,6,22.558102,-58.62037
73468,6,20.888979,-55.82856
73469,5,56.409866,44.9975
73486,3,-43.401146,-30.950666
73494,3,-37.380917,-58.957302
73495,6,-1.75279,-75.1581
73519,3,-37.954685,-55.6839
73520,3,-37.98048,-54.773415
73521,3,-37.99725,-55.132996
73522,3,-37.549423,-54.574337
73550,1,41.653442,-1.0728092
73551,5,-2.9277782,-15.020123
73560,3,21.218182,-37.018223
73561,2,-0.31284824,-63.312286
73564,6,3.7216368,-48.748108
73565,5,10.17004,-21.030972
73566,0,2.2431998,67.74564
73568,0,-6.5192103,42.7245
73572,0,-24.167416,41.23567
73573,2,-49.06843,50.046974
73580,4,-26.267994,37.744236
73584,0,-7.9948783,43.170116
73585,0,23.572334,67.90235
73587,5,7.4996347,69.33003
73658,0,-23.10612,24.60523
73675,0,-2.776296,26.723362
73760,1,43.519127,-13.432953
73761,3,-23.719374,-29.360947
73762,6,36.656746,-45.931946
73763,5,4.9494333,57.57765
73764,4,13.001489,60.810036
73765,0,11.858992,39.86743
73766,1,64.679146,-14.583626
73767,3,-34.626183,-24.233772
73768,1,50.260468,-21.964102
73769,1,37.904156,5.1548896
73770,6,-14.992038,-49.691807
73771,1,42.82731,-19.432587
73772,0,5.4140453,40.83799
73773,1,26.527328,-25.986927
73774,6,31.443193,-51.494762
73775,5,36.46677,49.33175
73776,0,65.60391,-25.07304
73777,5,47.480843,45.65536
73778,1,40.681446,5.2718983
73779,5,41.69921,27.672466
73792,3,-47.98048,-26.022125
73797,2,-31.120981,71.1766
73819,4,30.687943,68.57326
73820,4,31.028658,69.00721
73821,4,-56.19944,24.150702
73822,4,33.954845,58.361153
73921,3,-12.249842,-31.7973
74002,0,-25.629313,32.2406
74302,5,-7.014551,72.53889
74347,0,-22.182467,43.4223
74348,5,45.218758,39.85709
74362,1,67.180336,-5.9277587
74365,6,32.8955,-54.66162
74370,0,-6.094597,33.825634
74371,5,-8.575486,-4.6559715
74372,6,26.329397,-66.06385
74373,6,31.982126,-44.28402
74374,0,5.3852487,-30.326061
74375,2,-41.1376,44.735645
74376,0,9.295248,37.700336
74377,0,-5.0970364,61.82926
74378,6,12.126138,-49.83374
74380,6,28.788507,-51.76173
74381,4,41.324585,-60.67564
74382,0,1.3070899,47.450287
74383,3,-15.99761,-33.93079
74384,5,20.074078,-28.121471
74385,0,7.770823,38.670227
74386,6,42.965675,-36.772907
74387,2,-45.96071,6.846682
74388,4,29.175377,15.066032
74389,0,7.4955835,40.82769
74390,6,-8.207403,-66.15316
74391,3,-22.0146,-55.98948
74392,3,-24.83703,-4.2465353
74393,5,-20.171644,-6.4500856
74421,6,8.575907,-41.976856
74445,0,19.422628,33.202045
74546,0,-16.464891,38.233604
74669,2,-56.970722,3.697863
74671,0,-23.431988,-37.60729
74706,2,-49.871964,-0.40772483
74908,3,-52.87403,-38.970604
74937,6,13.081669,-12.479341
74942,6,16.359583,-41.34956
74945,0,5.847837,-30.048162
74954,1,61.09866,13.921031
74955,1,62.91605,17.514252
74959,2,-61.79254,36.51757
74960,2,-64.71536,-3.830842
75194,3,-19.596645,-51.881893
75211,1,64.66984,-17.197598
75221,3,-55.163597,-43.130188
75230,6,19.776741,-70.1738
75304,3,-48.442238,-27.49507
75310,0,-14.240047,57.7199
75314,1,0.258296,-1.131117
75317,0,-2.0389779,-2.478533
75371,1,74.393105,-1.0565597
75372,6,39.608055,-35.789494
75373,1,49.933037,-13.112111
75374,1,33.030052,-39.766098
75375,1,18.22161,7.766494
75376,1,63.099735,-27.824614
75377,1,61.14814,13.94565
75378,1,40.28927,-12.873633
75379,1,62.85408,-29.38699
75380,6,59.046288,-29.916248
75381,1,43.2808,-32.130398
75383,1,33.246086,-32.48689
75386,3,-7.580485,-39.37689
75389,1,58.74047,-27.050346
75390,6,36.103558,-37.018005
75391,1,44.749096,-14.715892
75393,1,49.631737,-18.641367
75395,1,33.71881,-31.524399
75396,1,46.179745,-23.84953
75398,1,53.79138,13.466548
75399,1,35.519733,-33.893887
75401,1,33.553604,-33.373592
75403,1,44.517765,-35.835186
75412,0,34.4608,35.24469
75415,1,59.505756,-27.645916
75417,6,31.760849,-25.807505
75418,1,43.661476,-32.287815
75419,1,56.246048,-29.223198
75420,1,48.00802,-26.860039
75425,3,-14.731418,-35.101242
75427,3,4.0107803,-34.647305
75428,1,53.84482,-6.536815
75429,2,21.036438,59.45811
75430,5,19.878307,57.636166
75431,0,-20.531717,52.234024
75432,2,-57.914326,5.6655602
75433,4,19.816257,20.363062
75434,0,8.591945,68.57942
75435,2,-48.70114,55.212334
75436,2,-48.541103,32.39948
75437,0,6.5953336,-4.5914245
75438,0,-10.145287,40.919594
75439,2,-62.55486,34.328594
75440,0,-38.313972,59.299038
75441,6,-4.283483,-75.22468
75442,2,-26.530493,-19.238054
75443,4,-20.582048,32.814617
75607,2,-62.87177,30.933609
75612,2,-13.27128,1.9647372
75692,3,-20.38739,-51.420635
75745,1,-6.800083,-18.708529
75746,1,45.51957,-33.278446
75747,6,11.236962,-57.390457
75748,1,21.850254,-8.95369
75749,4,69.969315,-15.287007
75750,1,48.478306,10.541929
75751,0,2.0235457,40.626614
75752,1,27.85848,-17.988491
75754,3,34.214615,-13.23231
75755,3,-11.972619,-35.428905
75762,5,-36.397816,26.985321
75763,5,55.568222,44.349277
75764,6,4.7738833,-69.5393
75782,6,-12.376747,-54.66403
75783,3,-19.175308,6.2963147
75784,0,-9.72018,35.59165
75785,5,29.0785,16.272415
75786,5,6.041865,59.560207
75787,3,-18.832548,8.627296
75788,3,-30.633654,-47.80493
75844,2,-10.776977,12.222977
75862,0,5.195531,66.42162
75866,2,-57.673214,6.968917
75869,2,-9.117962,12.277673
75883,0,-21.265755,56.1499
75903,3,23.261215,-35.961155
75908,5,-25.356253,-5.6115575
75925,1,43.74463,-34.68543
75926,6,13.271845,-64.87446
75927,1,53.730705,13.793069
75928,4,54.094772,-10.754551
75929,1,49.019135,9.085458
75930,3,-33.755,-62.41943
75931,1,57.208836,-22.40101
75932,1,51.644615,17.61035
75933,1,52.295,-4.1476684
75935,1,68.111595,-21.952131
75936,1,63.987812,17.587383
75937,1,44.99595,-33.567307
75975,5,-16.696213,69.81173
76036,0,2.9720578,35.942104
76069,0,-0.6880526,36.394287
76071,3,20.955442,-10.998171
76072,4,43.71311,-45.289265
76073,4,42.042385,-44.176277
76074,1,34.100487,-1.061154
76075,1,68.82203,-15.839681
76076,0,-13.66171,26.156487
76077,4,43.884487,-45.496082
76078,0,-1.0449084,33.95022
76079,4,8.121442,35.446312
76121,2,-60.111725,-12.47322
76128,6,-12.77811,-58.31774
76129,5,6.595279,-11.4361315
76130,5,37.24517,40.289303
76131,6,5.233086,-54.808876
76363,4,26.25976,64.276955
76375,5,56.230347,35.805435
76381,3,-4.2348614,-30.339943
76437,0,10.684466,-38.913284
76440,6,24.882648,-54.31556
76654,4,37.02299,-49.12918
76659,0,7.544628,45.538475
77517,2,-44.42369,45.58247
77519,2,-57.705433,2.0496778
77521,2,-57.29493,1.9128034
77522,2,-61.300674,35.43486
77523,2,-54.92962,48.989693
77564,1,25.976194,0.60476166
77571,1,42.998966,-22.932543
77572,1,54.29062,-26.099098
77952,5,57.3837,45.87523
78038,4,28.615818,65.65849
78156,5,7.341309,71.98352
78213,0,-26.046526,-34.98938
78516,3,-11.388452,-30.04358
78833,1,16.361467,-23.466215
78834,1,45.98959,-3.8642898
78839,1,47.075672,-18.601679
78841,6,62.358227,-30.298824
78843,1,35.623615,-31.09435
78845,6,10.872176,-61.08783
78847,0,-0.02905894,42.48163
78848,1,54.990246,-7.513784
78849,2,-33.624996,-24.1761
78850,1,45.950356,-37.30101
78851,6,28.157764,-70.939156
78852,1,46.184155,-32.276108
78984,1,42.567135,-7.936349
78998,2,9.405556,6.3608046
79087,2,-29.16535,49.253574
79575,3,-48.748035,-45.2817
79593,5,5.4444494,8.240873
79605,6,24.012367,-23.315914
79606,6,20.582876,-74.09233
79610,1,43.074154,-23.28424
79616,1,43.656498,-32.020203
79741,2,-63.952976,8.802632
79973,6,20.355219,-74.69234
79975,3,-31.195961,-27.443653
79977,2,-63.084843,-17.840117
79978,3,-53.843506,-34.055443
79985,0,-19.771406,41.427925
79986,4,8.633024,27.472624
79988,0,-15.001471,24.254032
79990,1,31.743254,-25.08662
79995,0,-12.678975,10.83803
80000,5,-1.7801982,-10.819211
80001,6,15.711087,-48.170567
80002,6,26.18361,-15.818822
80003,6,16.785345,-46.34389
80004,6,17.275658,-47.261654
80005,6,16.263855,-35.45692
80035,6,-12.528761,-68.61622
80293,1,47.06299,-18.551085
80341,0,-18.25882,10.509952
80351,4,-56.00515,23.595087
80389,2,-68.999565,32.66662
80402,2,-62.04647,-1.0053802
80515,2,-36.433018,-17.78682
80516,5,-30.807178,-13.778316
80517,3,-17.442026,-20.7514
80518,6,16.39997,-34.81513
80519,3,-29.577497,-11.494629
80520,5,4.198655,59.903824
80611,2,-56.873264,1.1130149
80680,0,-11.895821,27.33801
80686,0,-12.437914,26.596159
80687,4,5.8451023,33.173492
80693,0,-2.3707688,31.944233
80694,0,-12.270448,27.376316
80695,6,29.837593,-65.99632
80696,0,-10.934972,26.55649
80697,4,-10.943923,25.02061
80751,4,-58.532417,26.643753
80753,4,1.8658932,14.341412
80754,4,7.939471,16.860962
80755,4,2.0504253,14.278031
80756,2,-21.422447,27.402609
80758,0,-19.13047,9.411812
80765,1,14.190873,11.970129
80766,3,-42.71623,-51.58561
80772,2,-45.446327,1.6430343
80773,1,18.07217,-1.7760528
80774,3,18.360365,-2.2126799
80775,1,18.102589,-1.8025312
80776,6,15.405705,-4.2465177
80793,1,62.744915,21.214415
80833,6,29.445913,-56.556664
80834,4,13.617301,2.0202854
80835,6,39.074364,-58.610367
80836,6,27.657274,-69.723854
81033,3,-50.596504,-35.4067
81037,2,5.486951,7.1506495
81071,0,-9.486841,49.248146
81082,3,-39.60239,-48.214287
81083,3,-19.917784,4.9574413
81084,3,-19.888231,3.8078492
81085,3,-19.287037,-14.588169
81189,3,-33.011562,-59.81785
81193,5,56.588688,42.00952
81194,5,4.4545493,-20.085468
81195,5,58.492386,4.9860997
81362,5,35.48135,21.029398
81365,5,39.992496,27.511028
81436,4,26.197266,54.328392
81457,2,-54.79159,33.56617
81485,5,1.2967881,74.67014
81491,6,21.010029,-56.19379
81512,1,66.74566,5.7901382
81523,1,31.661224,54.2009
81543,2,-22.466215,53.295845
81554,2,-10.091317,5.7059145
81555,5,49.606064,46.83502
81565,5,40.51966,27.361746
81576,5,-21.352518,-10.230319
81586,1,59.418934,-9.830222
