track_id,lyrics
108014,"Since she was three  Hey, how about you come out? I could help you sound it out"
108016,"Too many things I wish I'd learned with you  Love, oh love I'll find you"
108059,"We had a little shop, it was on 14th Street, 2nd Street.  A little grocery store, a little food, a little greengrocery store,  and all that other things, you can't go in and get in.  The only thing you can't get in is your...  the way you're going to get through.  It's terrible.  It's terrible."
108060,"The mystery in the world has other acts of joy  So many souls entwined in joy on the field  I spoke to my grand-aunt today  Talking of the get-together, two fools done"
108079,"I will follow the coordinates to your dead hands, under the sound of the ambulances,  scratching the skeleton of our harmony.  And one day I will ask you to give me your drugs,  to light the coal that I buried in my chest and you tore me from the very same,  the wound that rots inside me.  I will open my inner ear, looking for the way to satisfy you,  while magic makes you dance in circles around the fire.  You and I, misguided in buildings,  we are..."
108298,🎵I've made this way🎵  🎵You can't see light🎵  🎵And I can feel your pain🎵  🎵And I feel so lonely🎵  🎵And I feel so lonely🎵  🎵Ooooh🎵
108299,I'm going to show you how to make a  you
108300,I don't wanna be found  The wind up off my bed
108301,"Give me some excuse to leave, The substance of this life,  His bleed has a spin"
108302,"Things I'd never known, even though it's real  The figment is all I can feel  With the clearing on my left  I turn to whatever reason else  What is it holding me  Back from the things I need to be  Cause I don't know where it is but I need that"
108303,"Far gone, from which what we want to use to thrive. Fake things, love which to attain, we always strive. It seems, as though I may be waking from this sleep.  Growing conscious to some area so deep, I'm just another lonely soul."
108304,If you could tell me who I am I'd really like to know  Am I deep like the sea? Am I shallow like the people surrounding me?  If you could tell me just who I am
108306,"What's my sound?  Does it project all the words?  Or drag me back to the ground?  Whoa  No, my mother  Where's my pride?  Is it driving across oceans?  Stuck in"
108307,Take me with you  For you have changed my point of view  Take me with you  Take me so I can become
108313,What Shills?  I wouldn't answer that one.
108314,"So we've elevated sideways millions and millions and millions of stars in the different forms.  Alright, so mercury, there are certain conditions under which it's not going to go in the right direction.  So what is the shape?  It is also pretty soft, so, but you have the same things, but this time, it affects their reaction.  So, hot, now.  Hot, now.  Hot, now.  So what is the shape?  So, hot."
108318,I'm open to receiving a sign.  Open to receiving it today.  I'm open to receiving a sign.  Open to receiving it today.
108416,Let's go get it.  Let's go get it.  Let's go get it.  Let's go get it.
108425,"🎵I tried my best to give it all to you 🎵  🎵It's not a thing in the world, I want to do it to you 🎵  🎵 Just give you a more easy to say, baby 🎵  🎵 Do you remember, remember just what you said to me? 🎵"
108426,"I wish you were easy, easy every now and then  Something's gotta give  I thought I knew who I was  Before you came into my life I was in over my head"
108427,"Now go, run until you run enough Scream till you cannot shout  Wait for the night to fall"
108428,"She's hot, now won't you burn me instead"
108457,I don't know what else to say.  I don't know what else to say.  Maybe I'll get to it someday.  I see.
108459,Don't you see I could never call you home
108461,The pressure builds up more and more  The pressure gets enormous inside  Something has to go  What goes?
108487,"I prefer the field of mine in the left wing  In the word of Koshne, of course, not to protect the face  And with a shield, the more questions, the less hope  I don't know, but genius, the length equals all  On the path of lies, the righteous traces are not expected  Not broken, so I'm still alive  Without evil, oh, don't tell me  I am one of those who chose the sin in haste  Once before the first, once so cool, and the nerves  There was a different type, we will tear off the masks  On the asphalt of the inscriptions, I see in them the worst socks"
108488,"I'm still getting it raw like Frith, the recog up on your throat that came from table to your nose  I'm freaking out like Reginald O'Briain, tune your radio on me  Cause when we prepare a dinner and see me on the TV  Maybe BBC cause I am wild, bring the chaos, 1.2k, OCZ, okay?  I'ma like Rain Bank, you hit the ground, don't jump anymore  Maybe do fast, I'll boon you as I should I, make excuses before  Execute this beauty, booty is like burrito, let's make a roll  I will call an exit poll if I am even existing, so crazy at all  I've got control of them, I'm just blasting, let me go  It's time to translate the conversation into Russian, into another language"
108489,"The wind blows the son's mind, all the signs are given long ago  But you ask the question, why so little essence, the third word is tears  And salty water is like sea water, like a crowd of people  Only the foam is lowered, and in places so calmly and carelessly  It slowly comes to the edge and the coast, beware  Empty exits to the desert, fish to the pier, the sea throws quickly  And the words do not grow, the guy is like a nephropon  But from all the stock of avar, if there are no plants nearby  The wind blows the son's mind, all the signs are given long ago"
108490,"I was in the middle of the desert in the early morning, I was in the forehead of the frozen poor, as if the walls were rising,  I was powerful and not a slave, I spent a lot of strength on the very bottom,  I look up to the top, and there in one side of the dawn I hear laughter, joyful songs of children,  The horizon was surrounded by images of forgotten centuries, where there was good and fun,  Fairness, indifference and honor, I give way to the old lady, I give way,  It became warm and clear in my soul, as if it was a holiday, I looked back,  There were a lot of pictures of all kinds, and the further I looked,"
108491,"Don't argue, just shut up,  All the paradise, eyes are not in the water,  The cold is paradise, the endless light,  Clean snow and ice,  Cooling negalyubim,  Here, where in joy are the gaudis,  We melt the meni, which warmed too much the husband,  The area of our sinful naked and homeless souls.  What the hell, I didn't smoke a year,  I'm not tired of you, I didn't have a pleasant smell,  Not in July, with a sweet,  Warm sea breeze at night,  And the shanty-shanty on the dawn with a thick grove.  Who are you?  Your words, whose depth is the black?"
108492,"We are  I squeezed my hand and it's like I pressed the hay  I have no more strength and the body sat down  Only if it wasn't for the death of the third leaf of the hay  At least a couple of minutes of silence, I would give everything for it  The explosion and the cigarette smoked  Spitting out something, I threw the body into the bath  Yes, it's not easy for real men to live  I'm perfect in some places, but only these are sorry  I would like to have a machine gun now  Or at least an AVS  Yes, in a hot battle  I would climb into the attack"
108493,"The years are running, hey, look who you are.  Water from the sky, and from the eye too.  You are alive, hey, what we are precious.  Sometimes I start the reverse turn mentally.  The young guy is now completely captured by secondary signs.  The principle of apologist, the dirt itself, the one who strived for it.  The very bottom, only if not conformism.  In the crowd I decided to be superfluous, only not like everyone.  As a result, I put my teeth three times.  Once I almost sat down, got completely tangled in the pond."
108494,"And even in the puddle I sat down, I knew I would rise again, I believed in a miracle  I prayed for you, I did not retreat, although I did not seek battles  I lived thanks to you, to those who were always by my side  Yes, the blessing of fate is your good deeds  And wherever the road leads me, as if I know, you will be glad  I would be tired of this traveler in all days, and the wind of the clouds drove me out  So our life goes up and down, up and down  Who is on a dirty cornice? Who is on a wet cornice?"
108495,"But with cats they miss the green one on the scales and wrinkles in the face  The old master was sitting in the dark room  He was sculpting the image in the crowd  He saw whose good luck he did not accept  He missed from the young to the white scales  He was creating, drawing, drunk with ideals  The dolls were not in honor, but where did they go?  On the dark treasure of their days they were tinkering  And people could be lush cubes of thin waist  They were covered with a web and dust for a long time  And he closed them all"
108496,"Life is worth it, wait with the answer,  Tome, I don't need a chance, you give me only a moment.  I can't breathe, be away from the cliché, I want,  But the feelings are collapsing and I run at night.  Our mind is like our mind is sometimes our enemy.  In a moment of weakness, they ask to let go where the bridges burn.  In history, there is a light of moments of tenderness,  And we both had to carry a sharp knife in our palms.  I held the spell stronger than you for the handle."
108497,"I'm going to sleep now, give me strength to get up from the bottom of my consciousness  You know I forgave, but I have nothing to say, it's time to go back  You don't let me sleep if everyone's looking for shelter  I'll pour you a lucefer, bitch, let the bridges burn, you just forgive  Leaving the analysis to the dentist, look, the sky is clear, I'll tell myself  I'm scared now, nervous, finally, I'm honest with myself  I'll start from a clean sheet, soon there will be no feeling"
108498,"Don't worry, I'm in the last  I'm standing here, I'm in the last  It's time to stop, no  In the middle of the river, bro  In the middle of the river, bro  The swamps have long been released  And where is the one who will give us strength  In the middle of the hate of winter  In the heat of flame, in the flame of fire  We will attack in the dirt  This world will be mine, like a fifth of happiness  Hey, hey, hey, hey  Give me my coin  No, not this, the whole planet  I'm not fighting, I'm not fighting"
108499,"And start to lie  Don't lie to me  Don't threaten me with love  Show me the rest of your soul  No baby, I don't blame you  But you've been studying  Let's start with the fifth and seventh  You're a posh, you're a posh  The kids are screaming, yes, there's a little  But still, they forgive all your falsehoods  And when they see that everything is fine in the purse  They'll write, they'll call again  WhatsApp is already cracking, only on Wi-Fi  There are a lot of people around, and you've met them  The story of life"
108500,"I'd run, but it would be more regrettable to go  I wouldn't know, but I'm so alone  I'd be silent, but I'm still talking"
108503,"But I feel so well tonight in my neighborhood,  to win the hell.  This cocksucking buzz and harrowing sip gives reward.  Cracking of bones and boiling of blood.  I got another to do, I got another to lose.  I sit in the darkness and sing this select root chair blues.  Rock on!"
108505,"Now that you've seen me play it, let me know what you think about it below in the comments!"
108745,You can't show  You want your sexual best  You want your sexual best  It's the CFP Gong Show  How long it goes on for  The CFP Gong Show  How long it goes on for  Nobody knows  It's on with the flows  It still ain't trying  To sell you some clothes  So you oppose  In the hopes it explodes  Run down a list of shit  That we chose  To put in our houses  Apartments and empties  To record this about
108799,"8, 4, 2, 0  Subete, subete anata no koto ga  Doushite de nai no  Tuss, crats, transform with finesse"
108808,"The current state is fighting to the death  A life for killing, a life for anything  A life for success, a life for a name  The army that imitates other fields  It's different from the one on the hill from my hometown  Fight for what?  Kill the enemy, but I don't hate them at all  Even if I hold out my hand it's never worth it  It's worthless, it's meaningless to fight  There is no end, there is no end  Fight with the power, with the strength of a sword  I can't go on like that"
108836,Pyaara bohi nahi haan potu se phyaara bohi nahi
108839,"If you liked this video, please give it a thumbs up, and subscribe for more!"
108842,"Better stay away from those that carry round the fire hose  Keep a clean nose, watch the plane close  You don't need a weatherman to know which way the wind blows  Get sick, get well, hang around an ink well  Ring bell, hard to tell if anything's gonna sell  Try hard, get bought, get back, right rail  Get jailed, jump bail, join the army if you feel like it"
108843,"Another nothing deja vu  I got nothing to do, is that true once again?  So I'ma take time with the paper and pen, write a line that aligns with the next and then  I got rhymes intertwined and I start it again, is this deja vu?  What the hell did I do? Guess I gotta see it through  If I don't then I'm screwed, too late to undo, but maybe that's untrue  It's a crazy way to waste some time, but who knew?  Just give me a moment now for me to review and start anew  So if I write"
108845,"I'm gonna run, so you could get with this, or get the **** out my way  Cause me and C-Doc, Marcus J, we here to pave the way  And we got a lot to say, okay?  I'm hip hop, from the bottom to the top, and it don't stop  This game got me feeling like I'm tirading, bout to pop  They better call the cops, I'll punch your bulls running through the industry  So pardon me, is it the flavor that's clogging your ear?  Cause if it is, I'm tryna let you know, yo we in here  Step Chad is back, slipper pads, crap drawn  Marcus J is back, travel rhyme by the"
108846,"See doc, what a story to tell, yeah  Take you back to 88, 89  About the time that I sat down to write my first rhyme  In my mind now I'm thinking I've got the ill design  And my words were gonna flow like wine  But it was whack homie, didn't matter, kept going  Spittin' over any kind of beats, kept practicing my flow  And rollin' to the record spot, grab the singles on cassette  With the instrumental on the B side  Now I'm chittin' back to my room pen  Hits the paper, graduated to the pause, mixed tapes  Gonna make something great"
108865,"The moon is shining the brightest  I see the sea, you carry your star  Your star is the sea, my equal strength  Mori dobro ve-"
108866,Olekase starare makke klanekase  Dasi umre starare makke i pischa
108867,"There was a girl out in the yard sweeping, what did she hear?  Voices and loud talking.  There was a girl out in the yard sweeping, what did she hear?  Voices and loud talking."
108868,We climbed high up high  We stopped at a tall tree  We stopped and looked at each other  We stopped and looked at each other  We stopped and looked at each other
108957,"Oh no, it's close enough  Oh no, it's close enough  Oh no, it's close enough"
108961,Hiding beneath the decelts  Depends the feelings with full command  The heteronyms express all he can's  In conventional ways
108969,"There is no real country scene, there is no real"
109203,And I can't get it  Confusing and waking up  When I'm slowly wonderful  I'm sitting on the life
109235,"So you just say, ja-na-na-na, ja-na-na-na-na  So you just say, ja-na-na-na, ja-na-na-na-na"
109349,🎵Coming from my bones🎵  🎵Creeping in my soul🎵  🎵In my lungs🎵  🎵You see I'm gallant🎵  🎵Coming from my bones🎵
109355,Do you feel good?  So beautiful day  Stands far the same  So beautiful day
109356,All your friends said goodbye  Just look at your sky  This faithful smile on a pretty face  It's a tragic magic kid  This faithful smile on a pretty face  It's a tragic magic  I will transform
109357,"I'm still thinking about the past  It makes me feel down  And it makes me feel down  It makes me feel down  You know we've crossed  Born as address  You know we lost  Still hiding from stars  No spirit, in no spirit  Control me from"
109445,"Oh, the earth above its hills and the dirt  And with the wind we will moan  And in that song be reborn  When history sings of our name"
109446,"[""Devil Is Close""]  Devil is close  Loose from his chain  Burns on the"
109447,"They're on the street folks, they're missing a puzzle The pieces are scattered, the picture  is crumbled I never have met you, but I think I could  listen I never have met you, but I see you in vision"
109448,"The answer's absurd  A man and his work, his family, his worth, his will and his will destiny"
109450,"The illusion grabs a hold of you, the hand that holds you down  It's become your friend  Becomes your friend  Some places offer comfort, the question and the answer hand in hand  Some feelings best kept quiet, the struggle will be silenced in the end"
109468,"I was trying  I don't know  I don't know who let us be active  Did not understand  I don't know if it's the horses or the brotherhood  Am I brave enough?  Is it night or nightingales, is it night or night?  Yes!"
109480,Best on the bed of lilies I planted  Of course they didn't take  But a fine bed they'll make  My dreams full of dirt and you  My dreams
109497,"The Wings of Death  The Wings, The Wings of Death  The Wings, The Wings of Death  Stand for what you have been sent to"
109670,"Gonna be somebody with the blues from Corrane  To that dude down the lane  For some the drum beat won't compete or sustain  And those finger deck might cause upset  Still the world remains nasty  No matter who passed you stand classy up to date with the circus  Things that make you go hmmm contemplate the purpose  Not the same jump and shift just some flows on flip  I reminisce over those who got swept off their toes  Drawing to a close or with its cons to the pros  Think it over long before you're quick to ring the gong  On a new day, a new perspective"
109681,"I don't drink or smoke hope that doesn't ruin the night  Yeah you can call me squared me, I just call me rare  So what can I call you beside beautiful?  I know you got a name or maybe an alias  If you're feeling kinda strange and you still don't trust me  Yes I must admit that my skills are quite rusty  Have to entertain a new female in some time  We could dive into a convo, I'm really gonna mine  Shaving a little about me, learning a little about you  Look at the time, let me know what you wanna do  But no rush"
109684,"I take my time and make love to this Every time feel brand new, start after AM  Workin' to the PM They not even on my level so they couldn't  even see em' Crap masterpieces, I'm freakin' from the  weekday to the weekend The lawyers stay ready to soak it in when  I release em' This a lifestyle, not a bought time thing  Shut TSP, check the Zesi brain I add ingredients to the mix  And now we got that flavor for ya, yeah With Spocky and the Combo, bout to take over  every year"
109685,"I'm just trying to work and make it till I'm playing on your station  Become one of your favorites and be the best is just an opinion  Regardless of what state I'm cool with my spot in the game  Being heavily debated  Rippin' in cars with large pesos  Sippin' at bars and Barbados  The grind don't sleep, it parties at times  Some bitches blunts by the bunches and Bacardi and Limes  Boy, loud noise, fuck your opinion, I don't need that  I'd rather point the mic at the other speaker for feedback  Got your dog"
109686,I'm on it and they want more These dudes they want more  I'm here trying to kick their doors To delivery I deliver the raw
109687,"Distraction of sex, selling fame Big chain wearing, I'm calling it a gimmick  but seen Nobody care me, no hearing what I be saying  Cause my name ain't up in likes Now flooding your timeline, Twitter feed  So it can't be right, right Cats be so addicted to the night life  Trying to turn these Hello Kitty chicks into they wife, yikes  I'm so amused by these fools just saddened by the action scenes  Can't nobody find some damn satisfaction Crying how they be broke  But they always outspending While these dudes say they got money  But can't barely pay attention They pretending like they just"
109896,Break the bonds that grip my soul at last untimely  I thought I found you in the woods as dusk light faded  And left me running through dark hedges toward the porch light  I thought I heard you in the buzzing air at twilight
109900,Despite of that you're fading with a dying light  And I jumped in just to save my skin
109901,"Hey, dreaming New York City in the middle of LA."
109903,"We own my home, sniffing and brooming, coming home to me.  Trapped beneath a glass ceiling, trapped behind a glass wall,  scattered figures, paths like ghosts, powers to watch them fall.  Use them, use them."
109905,"Like none I've ever seen, carpets all this garden of my own.  The lilies of the valley, the orchid and the rose,  The poppies and narcissists and the silly marigolds."
109906,"A pleasant voice, a reassuring smile Good assets, too  But can it purchase time before the trial?  Well, that's up to you"
109972,"I know it's evil, he is evil, don't let me walk  Let me up, I will fall  It's always like this  I know it's evil, he is evil, don't let me walk"
109975,If you could find a father for your fucking baby close  My eyes  My world's side  My face
109977,ZOMG  Take it off  what kind of weapon were you carrying?  built 16  you uh  want a weapon?  any time  yes i did
109978,"You'll never know, and as you should, it's all for you  It always was, and forever will be, a dream of"
110070,"The rubber meets road, a hundred miles rolling to make the next show  Knowing every rest stop from Xenia to the Berg  AAA loves Marcus J, have you heard? Yo, tirade past the keys to the Jetta  Honestly man, life couldn't be no better  Got a full tank of gas and all that I ask is let us stay safe tonight  Got a backstage pass and we getting there fast  Cause we hitting only green traffic lights  I won't see home until the sun rises  200,000 miles click by but miles don't tell how far I've come  And dreams can't touch all the"
110084,"When you feel things is bad, smile just a little bit.  Good days on the horizon, take time to consider it.  Don't dwell on a mistake that's made, like regrets just let that fade.  Life is like a show, trying to take the stage.  Let them know that they can't hold you down, blows your trade.  Cause you're a fighter, survivalist.  Don't let the beat down your spirit.  Won't you come fly with us?  Rise above all the manure that belongs in the sewers  and throw a peace sign to all those who foolish enough to try to run through us.  Forget all that bull that you're used to, time for a brand new attitude.  Surround yourself with those who willing to..."
110085,I'm gonna show them how we hold our own damn with the verbs and pronouns in about a showdown
110109,"[""Metal Gear Solid 3D World Theme Song""]"
110166,I don't know why she said it's not the thing All she wants is her life down there  So I walked into town and she caught my eye My heart nearly stopped when I saw her smile  I looked in her eyes and she didn't care I just saw what she wanted and I don't know why
110167,"I'm so lonely, so sad maybe I'd see  What if I was stronger, a better set up singer for me?  I gotta go, this life is tough  Get away from you  Maybe I don't know what I will do  Maybe I feel"
110259,We already are you and me  t-t-psychically  in tune to thee  in in in te ...  in in te in in in in in so  in in in ir ir ir ir ir ir irняняняняняняня
110260,"Like the flame, you're the starter. Play the victim, you're smarter. Everyone's dumb and you're smarter.  But now it's on you, love stream, no team. You're trying to mend but bust out the seam.  As if left, no one can redeem. All in your head thoughts won't set you free.  Hey, hey, hey, hey, hey.  Oh, oh, oh, oh, oh, oh, oh."
110261,"Something has not been right, you can feel it even if you ain't been paying no attention  It shows up in everything you mention  And feel you are an extension of what is real  Of collective consciousness, invention  We planned this now, time for intention  How's that for indigestion?  Now let me deal and make a suggestion  To clean the wounds that have ingestion  Forgive all who you won't mention  And who you hate, forgive the wrongdoers  And look fakes, send love to every soul  From pole to pole, city to city, mother to son  And young to old, no need for pity  We are all one, break out this mold"
110263,"I'm gonna tell you I lost my money then I got it back with a soul clap and I  own burn the incense, rake the drones out, tone get on the phone, swear the word get in the zone  cause cause burns of our feather can't go through anywhere and I think it better if we unite the tribe and do this forever  I'm stackin' lil' cheddar, eat it all together, make a new gift to kind of me then forget about the past  we write think faster for this track  on blast  on blast  on blast  on blast  on blast"
110264,"Trusting the universe I immerse far from curse  It will be worth the work  You could be heaven and I the earth  I think you're even gonna make me write a third verse  Hey, sorry  Hey, don't worry"
110265,"And we're making this, that's what the fact is  Feeling kinda anxious and I'm testing all my patience  Now we put in this and practice  Why you should pledge it was my access  I'm just a foster and the catch is  Destination in the clashes  Don't you people end the tactics  We can make this, that's what the fact is  Not him, not him, not him, put, not him, put, put in, who is funding  Not him, not him, not him, put, not him, put, put in, who is funding  Not him, not him, not him, put, not him, put, put in, who is funding"
110266,Something you want I do what you always did you get what you always got
110267,Why some diet slay may they be free?  Why some fire with rage may they be peace?  In the night I pray we will redeem.
110410,"I have a feeling that we'll never fade  That last moment, what you have to say  I have a feeling that we'll never fade"
110417,I'm waiting for the great sun  But I've never found a place  I won't go  To fight the feeling that I
110438,She's sick and she's tired of being alone  Another man dead there and gone  She thought this time that he might be the one but now he's just  Another story  Just another story
110447,"Yes  Lord, it pays to sip inside easy  No, me mind to let you sense his flow  You don't have to watch your back, watch your back  You don't have to steal her  So"
110449,"I could chat and chat and chat, oh, it could never end, oh no  I could talk and talk and talk, so I asked a minute at the end  So I will stay not at this time, oh"
110451,"You get a listen to the beat of your heart Listen to the rhythm of the notes  Listen, good time for you to listen Carefully listen to the silence of your soul"
110452,"Take it to your final, take it to your final, take it to your final  Ah, switch the clickers, takin', takin', takin', takin', takin', takin', takin'  Ah, what!  Takin', takin', takin', takin', takin', takin', takin', take it to your final  Take it to your final, take it to your final, ah  One can drag it hit as they go up  Turn the lights off when you need no wheelies all around  Hey, hey, so who you gonna fire?  Kill, bust, come, bust, bud, you got me down  Be the family, family working hours of the night"
110546,"I know  I left my family behind  But I was stuck in the mud  And I went back to the face  You were still there in my mind  Fuck you, Hilda  What are you doing?  What are you doing?"
110636,We might  But it's too late  The wind changed
110648,"[""Bigger, Bigger, Closer""]  Closer, bigger, bigger, closer  Hey, what's for the dinner?"
110649,"Red for her, black for him  As they swing, chick to chick  In the bar of the queer"
110652,"Well, a day, well, a day  Well, a day, well, a day"
110653,"A fish in the air, slept on what we prepared, man on what we shared, make this dream alive!  For every file we lit, it took a bit to get fit, but no effort wasted, including for Tello Mike!  A righteous child that we had, who ripped these bars up playing, a fuck that sat at the pad, my bone burned in prey!"
110688,"And live and pray, see all story complete  And you"
110744,"A million like you hit the lottery now you see the madness has methodology  Ayy, I told you to put that down man, that shit's mine  It's the M A R C U S J  In the place to be, untouchable  You can't touch me, impossible  D E F M C old school style on an MP3  Check the CPU, burn an R C D  2 0 0 3 adds up to 5, impossible  MCs, 2 DJs  Back in the days that"
110756,"Mental slaves to the local TV and the radio station  The news is for sucks, sitcoms are shitcoms  Reality TV's got me going in fits y'all  Pushes for consumption, greed and glamour  Shutting my set off with a sledgehammer"
110764,"I'm standing with extreme harmonics  Predictability is not where I wanna be  But y'all expecting me to say hooked on phonics  Impossible is just my motherfucking word  Straight to the front of the ever-lover herd  Times is tough, most of the world is living rough  Even some rich people now living on a curb  The end to a means means the world's about to end  Living on borrowed time, all of mankind  You can look to the sky, searching for a sign  But my greatest power comes from my own mind  The daily grind just trying to survive  Everywhere I see"
110765,"With a mask, some chocolate, a giant bunny rabbit, and some plastic grass  The Fourth of July is patriotic homidos  Good Americans are celebrating with flags and explosives  Halloween's cool, but you gotta remember  That the next day starts November  So you gotta give thanks to the slaughter of an indigenous people  Cause Christopher Columbus was inherently evil  And then we bring greed on up to high tide  Beginning the day after we celebrate genocide  Changing everybody into freaks  It used to be about 12 days, now it's like 12 weeks  And it's showing those signs of stopping  Get after the twin towers, fell for-"
110768,"I don't know what you want to be, but y'all expected me to say hook, dump, fun, X.  Impossible's ask my motherfucking word.  Straight to the front of the ever lovin' herd.  Times are tough, most of the world is living rough.  Even some rich people now living on the curb.  The end to a mean means the world's about to end.  Living on borrowed time, all of mankind.  You can look to the sky, searchin' for a sign.  But my greatest power comes from my own mind.  The daily grind is trying to survive.  Everywhere I see droves, like I'm living in a hive."
110775,"Turn up the sound, you can feel the ground pound  Whether it's factory or a custom job  Turn it up all the way, tear off the volume top  Get it up so loud, your eardrums vibrate  Say motherfucker, yeah, it's Tyrae  We got it coming and going like a yin yang  Word to the bulls in the bloody rain gang  The world of mine has got me going insane  Just to max out, I take a couple puffs to the brain  Light up the stadium, burn it in the ballroom  You ain't got shit until you crank up the volume"
110776,"We're one, I command one nation, one fam, gotta know where you stand.  Don't believe the hype, we're all human, the impossible's deliverable.  Tonight, if we stand, I repeat, we're one, I command."
110777,"I rain, we got it coming and going like the Ying Yang  Word to the fools in the bloody rain gang  The world of mine has got me going insane  Just to max out I dig a couple bucks to the brain  Light up the stadium, burn it in the ballroom  You ain't got shit until you're Frank, I'm the volume  You didn't get the beer  Guess what? We're coming up  Then we don't give a fuck  Lins to a struck to destruck  No, I'm not your private dancer  I'm Puno, so you see me on a master  On the stone, I'm black to the bone"
110923,"And the crowds will throw themselves to their feet  And the songs will lift you up, lift you up, lift you up  Lift you up, lift you up, lift you up  Ah, ah, ah, ah, ah"
110928,She had the sun in her eyes and one day it just went by  And now she sits in her room all alone  She can remember if you ask in September that she roamed all the world on her own  She can remember if you ask in September that she roamed all the world on her own
111182,"in all that you'll see  who can know how many sides can tell  which way is wrong, which way is right  what is the way  I don't know"
111186,written that all shall pass these empty nightmares and dreams of glass  and it is written that all is dust and emily
111187,The tree of life won't save you  And my tree of life won't know you  The path is just a road to a wall
111188,"But baby I'm so tired of climbing the still young shards of my broken being, broken by  memories.  I don't want to be alone."
111220,ander  them  them  them  them  them  them  them  them
111228,aren't  home  home  home  home  home  home  home  home
111311,"I'm crying, I'm crying, since I've got this tough love  I'm crying, I'm crying, I'm crying, I'm crying  Long pieces, long ways, long patience"
111367,Beauty with visions ongoing  It was nice of you to include me
111368,"You choose me for dance, I choose you for dance.  You choose me for dance."
111372,We'll get a message through the rise of this song  You will get a message if you come to sing along  It's time to sing along  It's time to sing along
111376,Do you still believe in fairies?  Are you blind?  How come you refuse?
111379,You know we're gonna get even No matter what you say  It's been seven years of madness and I cannot
111385,"You don't know what love is, take it or leave it, they have to hate you, be chasing or wishing, don't know what love is, take it or leave it, they have to, they have, they have to waste it."
111386,"I never thought you would play the act  Playing, looking, playing, looking"
111387,Upstairs a hill full of brands  This is a time  This is a place  Where you can't let go
111388,"[""What else should I do for you when nothing else matters""]"
111389,We'll meet one day  I'll wait for another day  I'll wait for another day  I'll wait  I'll wait  I'll wait
111391,That instant change out of the blue  Out of the blue  Out of the blue
111392,"I have a plan  In order to succeed you have to lose control  Come on, come on, come on, come on  Sometimes it's hard when you're out of love  Oh, oh, oh, oh, oh  You gotta move the world"
111393,I guess it is all the same  Can I drop just a bit of rain?
111394,"Mr. Spot, I, think you're Mr. Spot, I, think you're Mr. Spot, I, think you're Mr. Spot,  I think it's just me, I"
111395,"Oh well, well, well  I never lied to you  Guess you know it's true  Can't you see?  And what else can I do  To spend some time with you  Set me free  I never lied"
111396,And the warning comes  I want everything forever
111398,"How could this be?  It felt like summer came undone  You said it takes one to know why  And when you turn around, say it's all over"
111399,"In your town, given the smiles and the pet that you gave him last night  Flavoury labour she shines as you close yourself wide  You tried to forge this for 200 million times  Raging to sorrow from maxed glass windows"
111401,"We want to change the world  And why she walks so fast  And why she talks, she talks, she talks  And why she walks so..."
111402,"🎵🎵🎵  🎵I saw windows sliding just to keep us from the storm🎵  🎵Even though it may be high, we'll keep on handin' on🎵  🎵And I know it sounds like tube sarcasm🎵"
111413,The jungle is often criticized for clappin' as they fight us.
111416,Huh huh huh huh huh huh huh huh huh huh huh huh huh huh duhhh  We will keep this going
111658,I feel uncomfortable  I woke up in this morning  The same old black hair morning  We moved and I don't like the fight  And I only look at the sun  I feel something if he about me  So I guess I don't even have  A dream for the life  To keep myself alive
111747,I can tell that you didn't have to face your mother and say no  Without saying goodbye  Without saying goodbye  Cause you didn't have time
111911,Are you a playwright or an actor?  Cause I'm not paying for this  Are you a playwright or an actor?
111934,"That bitch and how she thinks it is I remember asking dad would it be like that  He said one day I would find the one to love me back  Telling you a thing or two about my life My life, about my life, my life, my life  About my life, my life, my life, about my life  Telling you a thing or two about my life My life, about my life, my life, my life  About my life"
111935,"I can be right in my will because I came from the grave  Like a silver glass blade, this my time to shine  But one day I will fade, for now I got a record  Stop the world from forgetting, don't do it, don't forget it  Or one day I will regret it, I live it  Cause I love it and I love it cause I live it  I'm doing it now so I can say that I did it  We be getting respect, we be getting paper  We be getting stronger, we're doing it major"
111936,"Like it or not, there's always tomorrow  If you're there or not, there's always tomorrow  Like it or not, there's always tomorrow  Remember, don't forget, there's always tomorrow  When I move through the streets, there's love"
111937,"Crazy, yeah baby, certain motherfuckers wanna play me  Sometimes I feel lonely in this big wide world  When all I got is my mind, body and soul  I see bad mind people and the attitude stinks  You wanna bully me, you better motherfucking think  Again, I get your head right  Cause at the end of the day, it's just another dark night  So don't put me in the corner cause I'm liable to skit  I'm just an animal with survival instincts"
111938,"And now I'm not going down without a fight  Pick myself up and I can reach the highest high  I can do it on my own, even if I'm all alone  I can feel it in my heart, I can feel it in my bones  It won't bring me down, no it won't, no it won't  All I need is food and water and a place to call home  I can take to the sky like a bird on the wind  I deserve better things, even if I have sin  Step by step I can make it got a later foundation  It's a weapon, love it back and"
111974,"Oh, why, oh, why then? Do I come back for more?  Heels out for another rumble  I'm always at the end  On to what's in type of trouble  But should I take a risk?  So brace yourself  Put your hands on the doorway  So brace yourself on the break  So brace yourself  Put your hands on the doorway"
111982,"[""Harder, Harder, Harder, Harder, Harder""]"
112066,How many days we need to waste To understand that we belong each other You and I  Can we forget the bitter taste That's left from all our fake goodbyes  Tell me that you care about What's happening to us Now we're dancing on the broken glass
